route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,short_trip_no
B,B_Weekday_1_2505-VMR_1111100,22525371,"Metro Pkwy",0,,B0003,52030
B,B_Weekday_1_2505-VMR_1111100,22525372,"Metro Pkwy",0,,B0016,52031
B,B_Weekday_1_2505-VMR_1111100,22525373,"Metro Pkwy",0,,B0003,52032
B,B_Weekday_1_2505-VMR_1111100,22525374,"Metro Pkwy",0,,B0016,52033
B,B_Weekday_1_2505-VMR_1111100,22525375,"Metro Pkwy",0,,B0003,52034
B,B_Weekday_1_2505-VMR_1111100,22525376,"Metro Pkwy",0,,B0016,52035
B,B_Weekday_1_2505-VMR_1111100,22525377,"Metro Pkwy",0,,B0003,52036
B,B_Weekday_1_2505-VMR_1111100,22525378,"Metro Pkwy",0,,B0016,52037
B,B_Weekday_1_2505-VMR_1111100,22525379,"Metro Pkwy",0,,B0016,52041
B,B_Weekday_1_2505-VMR_1111100,22525380,"Metro Pkwy",0,,B0003,52038
B,B_Weekday_1_2505-VMR_1111100,22525381,"Metro Pkwy",0,,B0016,52039
B,B_Weekday_1_2505-VMR_1111100,22525382,"Metro Pkwy",0,,B0003,52040
B,B_Weekday_1_2505-VMR_1111100,22525383,"Metro Pkwy",0,,B0003,52042
B,B_Weekday_1_2505-VMR_1111100,22525384,"Metro Pkwy",0,,B0003,52046
B,B_Weekday_1_2505-VMR_1111100,22525385,"Metro Pkwy",0,,B0016,52043
B,B_Weekday_1_2505-VMR_1111100,22525386,"Metro Pkwy",0,,B0003,52044
B,B_Weekday_1_2505-VMR_1111100,22525387,"Metro Pkwy",0,,B0016,52045
B,B_Weekday_1_2505-VMR_1111100,22525388,"Metro Pkwy",0,,B0016,52047
B,B_Weekday_1_2505-VMR_1111100,22525389,"Metro Pkwy",0,,B0003,52048
B,B_Weekday_1_2505-VMR_1111100,22525390,"Metro Pkwy",0,,B0016,52049
B,B_Weekday_1_2505-VMR_1111100,22525391,"Metro Pkwy",0,,B0003,52050
B,B_Weekday_1_2505-VMR_1111100,22525392,"Metro Pkwy",0,,B0016,52051
B,B_Weekday_1_2505-VMR_1111100,22525393,"Metro Pkwy",0,,B0003,52052
B,B_Weekday_1_2505-VMR_1111100,22525394,"Metro Pkwy",0,,B0016,52053
B,B_Weekday_1_2505-VMR_1111100,22525395,"Metro Pkwy",0,,B0003,52054
B,B_Weekday_1_2505-VMR_1111100,22525396,"Metro Pkwy",0,,B0016,52055
B,B_Weekday_1_2505-VMR_1111100,22525397,"Metro Pkwy",0,,B0003,52056
B,B_Weekday_1_2505-VMR_1111100,22525398,"Metro Pkwy",0,,B0003,52060
B,B_Weekday_1_2505-VMR_1111100,22525399,"Metro Pkwy",0,,B0016,52057
B,B_Weekday_1_2505-VMR_1111100,22525400,"Metro Pkwy",0,,B0003,52058
B,B_Weekday_1_2505-VMR_1111100,22525401,"Metro Pkwy",0,,B0016,52059
B,B_Weekday_1_2505-VMR_1111100,22525402,"Metro Pkwy",0,,B0016,52061
B,B_Weekday_1_2505-VMR_1111100,22525403,"Metro Pkwy",0,,B0003,52062
B,B_Weekday_1_2505-VMR_1111100,22525404,"Metro Pkwy",0,,B0016,52063
B,B_Weekday_1_2505-VMR_1111100,22525405,"Metro Pkwy",0,,B0003,52064
B,B_Weekday_1_2505-VMR_1111100,22525406,"Metro Pkwy",0,,B0016,52065
B,B_Weekday_1_2505-VMR_1111100,22525407,"Metro Pkwy",0,,B0003,52066
B,B_Weekday_1_2505-VMR_1111100,22525408,"Metro Pkwy",0,,B0016,52067
B,B_Weekday_1_2505-VMR_1111100,22525409,"Metro Pkwy",0,,B0003,52068
B,B_Weekday_1_2505-VMR_1111100,22525410,"Metro Pkwy",0,,B0016,52069
B,B_Weekday_1_2505-VMR_1111100,22525411,"Metro Pkwy",0,,B0003,52070
B,B_Weekday_1_2505-VMR_1111100,22525412,"Metro Pkwy",0,,B0016,52071
B,B_Weekday_1_2505-VMR_1111100,22525413,"Metro Pkwy",0,,B0003,52072
B,B_Weekday_1_2505-VMR_1111100,22525414,"Metro Pkwy",0,,B0016,52073
B,B_Weekday_1_2505-VMR_1111100,22525415,"Metro Pkwy",0,,B0003,52074
B,B_Weekday_1_2505-VMR_1111100,22525416,"Metro Pkwy",0,,B0017,52075
B,B_Weekday_1_2505-VMR_1111100,22525417,"Metro Pkwy",0,,B0010,52076
B,B_Weekday_1_2505-VMR_1111100,22525418,"Metro Pkwy",0,,B0016,52077
B,B_Weekday_1_2505-VMR_1111100,22525419,"Metro Pkwy",0,,B0003,52078
B,B_Weekday_1_2505-VMR_1111100,22525420,"Metro Pkwy",0,,B0016,52079
B,B_Weekday_1_2505-VMR_1111100,22525421,"Metro Pkwy",0,,B0003,52080
B,B_Weekday_1_2505-VMR_1111100,22525422,"Metro Pkwy",0,,B0003,52084
B,B_Weekday_1_2505-VMR_1111100,22525423,"Metro Pkwy",0,,B0016,52081
B,B_Weekday_1_2505-VMR_1111100,22525424,"Metro Pkwy",0,,B0003,52082
B,B_Weekday_1_2505-VMR_1111100,22525425,"Metro Pkwy",0,,B0016,52083
B,B_Weekday_1_2505-VMR_1111100,22525426,"Metro Pkwy",0,,B0010,52086
B,B_Weekday_1_2505-VMR_1111100,22525427,"Downtown Phoenix Hub",0,,B0004,52085
B,B_Weekday_1_2505-VMR_1111100,22525428,"Metro Pkwy",0,,B0010,52089
B,B_Weekday_1_2505-VMR_1111100,22525429,"Metro Pkwy",0,,B0003,52088
B,B_Weekday_1_2505-VMR_1111100,22525430,"Metro Pkwy",0,,B0003,52091
B,B_Weekday_1_2505-VMR_1111100,22525431,"Metro Pkwy",0,,B0010,52093
B,B_Weekday_1_2505-VMR_1111100,22525432,"Metro Pkwy",0,,B0003,52094
B,B_Weekday_1_2505-VMR_1111100,22525433,"Metro Pkwy",0,,B0010,52095
B,B_Weekday_1_2505-VMR_1111100,22525434,"Metro Pkwy",0,,B0003,52096
B,B_Weekday_1_2505-VMR_1111100,22525435,"Metro Pkwy",0,,B0010,52097
B,B_Weekday_1_2505-VMR_1111100,22525436,"Baseline/Central Ave",1,,B0008,52194
B,B_Weekday_1_2505-VMR_1111100,22525437,"Metro Pkwy",0,,B0010,52099
B,B_Weekday_1_2505-VMR_1111100,22525438,"Baseline/Central Ave",1,,B0008,52192
B,B_Weekday_1_2505-VMR_1111100,22525439,"Baseline/Central Ave",1,,B0011,52193
B,B_Weekday_1_2505-VMR_1111100,22525440,"Baseline/Central Ave",1,,B0008,52196
B,B_Weekday_1_2505-VMR_1111100,22525441,"Baseline/Central Ave",1,,B0011,52197
B,B_Weekday_1_2505-VMR_1111100,22525442,"Metro Pkwy",0,,B0009,52005
B,B_Weekday_1_2505-VMR_1111100,22525443,"Metro Pkwy",0,,B0012,52008
B,B_Weekday_1_2505-VMR_1111100,22525444,"Metro Pkwy",0,,B0009,52007
B,B_Weekday_1_2505-VMR_1111100,22525445,"Metro Pkwy",0,,B0012,52006
B,B_Weekday_1_2505-VMR_1111100,22525446,"Baseline/Central Ave",1,,B0007,52108
B,B_Weekday_1_2505-VMR_1111100,22525447,"Baseline/Central Ave",1,,B0001,52110
B,B_Weekday_1_2505-VMR_1111100,22525448,"Baseline/Central Ave",1,,B0007,52114
B,B_Weekday_1_2505-VMR_1111100,22525449,"Baseline/Central Ave",1,,B0001,52116
B,B_Weekday_1_2505-VMR_1111100,22525450,"Metro Pkwy",0,,B0003,52098
B,B_Weekday_1_2505-VMR_1111100,22525452,"Metro Pkwy",0,,B0003,52100
B,B_Weekday_1_2505-VMR_1111100,22525453,"Downtown Phoenix Hub",0,,B0004,52090
B,B_Weekday_1_2505-VMR_1111100,22525455,"Downtown Phoenix Hub",1,,B0002,52195
B,B_Weekday_1_2505-VMR_1111100,22525456,"Downtown Phoenix Hub",1,,B0002,52191
B,B_Weekday_1_2505-VMR_1111100,22525457,"Downtown Phoenix Hub",1,,B0002,52203
B,B_Weekday_1_2505-VMR_1111100,22525458,"Downtown Phoenix Hub",1,,B0002,52207
B,B_Weekday_1_2505-VMR_1111100,22525459,"Downtown Phoenix Hub",1,,B0005,52204
B,B_Weekday_1_2505-VMR_1111100,22525460,"Downtown Phoenix Hub",1,,B0005,52206
B,B_Weekday_1_2505-VMR_1111100,22525461,"Downtown Phoenix Hub",1,,B0002,52205
B,B_Weekday_1_2505-VMR_1111100,22525462,"Downtown Phoenix Hub",1,,B0005,52208
B,B_Weekday_1_2505-VMR_1111100,22525463,"Metro Pkwy",0,,B0009,52001
B,B_Weekday_1_2505-VMR_1111100,22525464,"Metro Pkwy",0,,B0012,52003
B,B_Weekday_1_2505-VMR_1111100,22525465,"19th Ave/Dunlap",0,,B0014,52002
B,B_Weekday_1_2505-VMR_1111100,22525466,"Montebello/19th Ave",0,,B0015,52004
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852739,"McClintock High School",1,,JUPI0018,63292011
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852740,"Downtown Tempe/ASU",0,,JUPI0017,63298003
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852741,"Southern+Evergreen",1,,MARS0028,63282006
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852742,"Downtown Tempe/ASU",0,,MARS0017,63288008
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852743,"Downtown Tempe/ASU",0,,JUPI0017,63298014
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852744,"Southern+Evergreen",1,,MARS0028,63282017
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852745,"Downtown Tempe/ASU",0,,MARS0017,63288019
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852746,"McClintock High School",1,,JUPI0018,63292022
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852747,"Downtown Tempe/ASU",0,,JUPI0017,63298025
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852748,"Southern+Evergreen",1,,MARS0028,63282028
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852749,"Downtown Tempe/ASU",0,,MARS0017,63288030
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852750,"McClintock High School",1,,JUPI0018,63292033
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852751,"Downtown Tempe/ASU",0,,JUPI0017,63298036
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852752,"Southern+Evergreen",1,,MARS0028,63282039
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852753,"Downtown Tempe/ASU",0,,MARS0017,63288041
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852754,"McClintock High School",1,,JUPI0018,63292044
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852755,"Downtown Tempe/ASU",0,,JUPI0017,63298047
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852756,"Southern+Evergreen",1,,MARS0028,63282050
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852757,"Downtown Tempe/ASU",0,,MARS0017,63288052
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852758,"McClintock High School",1,,JUPI0018,63292055
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852759,"Downtown Tempe/ASU",0,,JUPI0017,63298011
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852760,"Southern+Evergreen",1,,MARS0028,63282003
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852761,"Downtown Tempe/ASU",0,,MARS0017,63288005
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852762,"McClintock High School",1,,JUPI0018,63292008
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852763,"Southern+Evergreen",1,,MARS0028,63282014
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852764,"Downtown Tempe/ASU",0,,MARS0017,63288016
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852765,"McClintock High School",1,,JUPI0018,63292019
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852766,"Downtown Tempe/ASU",0,,JUPI0017,63298022
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852767,"Southern+Evergreen",1,,MARS0028,63282025
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852768,"Downtown Tempe/ASU",0,,MARS0017,63288027
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852769,"McClintock High School",1,,JUPI0018,63292030
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852770,"Downtown Tempe/ASU",0,,JUPI0017,63298033
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852771,"Southern+Evergreen",1,,MARS0028,63282036
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852772,"Southern+Evergreen",1,,MARS0028,63282047
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852773,"Downtown Tempe/ASU",0,,MARS0017,63288038
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852774,"McClintock High School",1,,JUPI0018,63292041
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852775,"Downtown Tempe/ASU",0,,JUPI0017,63298044
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852776,"Downtown Tempe/ASU",0,,MARS0017,63288049
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852777,"Downtown Tempe/ASU",0,,JUPI0017,63298006
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852778,"McClintock High School",1,,JUPI0018,63292052
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852779,"Downtown Tempe/ASU",0,,JUPI0017,63298055
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852780,"McClintock High School",1,,JUPI0018,63292003
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852781,"Southern+Evergreen",1,,MARS0028,63282009
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852782,"Downtown Tempe/ASU",0,,MARS0017,63288011
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852783,"McClintock High School",1,,JUPI0018,63292014
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852784,"Downtown Tempe/ASU",0,,JUPI0017,63298017
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852785,"Southern+Evergreen",1,,MARS0028,63282020
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852786,"Downtown Tempe/ASU",0,,MARS0017,63288022
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852787,"McClintock High School",1,,JUPI0018,63292025
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852788,"Downtown Tempe/ASU",0,,JUPI0017,63298028
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852789,"Southern+Evergreen",1,,MARS0028,63282031
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852790,"Downtown Tempe/ASU",0,,MARS0017,63288033
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852791,"McClintock High School",1,,JUPI0018,63292036
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852792,"Downtown Tempe/ASU",0,,JUPI0017,63298039
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852793,"Southern+Evergreen",1,,MARS0028,63282042
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852794,"Downtown Tempe/ASU",0,,MARS0017,63288044
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852795,"McClintock High School",1,,JUPI0018,63292047
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852796,"Downtown Tempe/ASU",0,,JUPI0017,63298050
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852797,"Downtown Tempe/ASU",0,,MARS0017,63288003
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852798,"Southern+Evergreen",1,,MARS0028,63282053
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852799,"Downtown Tempe/ASU",0,,MARS0017,63288055
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852800,"Southern+Evergreen",1,,MARS0028,63282001
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852801,"McClintock High School",1,,JUPI0018,63292006
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852802,"Downtown Tempe/ASU",0,,JUPI0017,63298009
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852803,"Southern+Evergreen",1,,MARS0028,63282012
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852804,"Downtown Tempe/ASU",0,,MARS0017,63288014
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852805,"McClintock High School",1,,JUPI0018,63292017
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852806,"Downtown Tempe/ASU",0,,JUPI0017,63298020
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852807,"Southern+Evergreen",1,,MARS0028,63282023
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852808,"Downtown Tempe/ASU",0,,MARS0017,63288025
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852809,"McClintock High School",1,,JUPI0018,63292028
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852810,"McClintock High School",1,,JUPI0018,63292039
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852811,"Downtown Tempe/ASU",0,,JUPI0017,63298031
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852812,"Southern+Evergreen",1,,MARS0028,63282034
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852813,"Downtown Tempe/ASU",0,,MARS0017,63288036
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852814,"Downtown Tempe/ASU",0,,JUPI0017,63298042
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852815,"Downtown Tempe/ASU",0,,JUPI0017,63298053
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852816,"Southern+Evergreen",1,,MARS0028,63282045
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852817,"Downtown Tempe/ASU",0,,MARS0017,63288047
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852818,"McClintock High School",1,,JUPI0018,63292050
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852819,"Southern+Evergreen",1,,MARS0028,63282056
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852820,"Downtown Tempe/ASU",0,,MARS0017,63288001
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852821,"McClintock High School",1,,JUPI0018,63292004
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852822,"Downtown Tempe/ASU",0,,JUPI0017,63298007
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852823,"Southern+Evergreen",1,,MARS0028,63282010
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852824,"Downtown Tempe/ASU",0,,MARS0017,63288012
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852825,"McClintock High School",1,,JUPI0018,63292015
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852826,"Downtown Tempe/ASU",0,,JUPI0017,63298018
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852827,"Southern+Evergreen",1,,MARS0028,63282021
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852828,"Downtown Tempe/ASU",0,,MARS0017,63288023
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852829,"McClintock High School",1,,JUPI0018,63292026
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852830,"Downtown Tempe/ASU",0,,JUPI0017,63298029
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852831,"Southern+Evergreen",1,,MARS0028,63282032
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852832,"Downtown Tempe/ASU",0,,MARS0017,63288034
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852833,"McClintock High School",1,,JUPI0018,63292037
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852834,"Downtown Tempe/ASU",0,,JUPI0017,63298040
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852835,"Downtown Tempe/ASU",0,,JUPI0017,63298051
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852836,"Southern+Evergreen",1,,MARS0028,63282043
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852837,"Downtown Tempe/ASU",0,,MARS0017,63288045
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852838,"McClintock High School",1,,JUPI0018,63292048
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852839,"Southern+Evergreen",1,,MARS0028,63282054
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852840,"Downtown Tempe/ASU",0,,MARS0017,63288056
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852841,"Southern+Evergreen",1,,MARS0028,63282002
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852842,"Downtown Tempe/ASU",0,,MARS0017,63288004
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852843,"McClintock High School",1,,JUPI0018,63292007
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852844,"Downtown Tempe/ASU",0,,JUPI0017,63298010
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852845,"Southern+Evergreen",1,,MARS0028,63282013
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852846,"Downtown Tempe/ASU",0,,MARS0017,63288015
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852847,"McClintock High School",1,,JUPI0018,63292018
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852848,"McClintock High School",1,,JUPI0018,63292029
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852849,"Downtown Tempe/ASU",0,,JUPI0017,63298021
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852850,"Southern+Evergreen",1,,MARS0028,63282024
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852851,"Downtown Tempe/ASU",0,,MARS0017,63288026
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852852,"Downtown Tempe/ASU",0,,JUPI0017,63298032
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852853,"Downtown Tempe/ASU",0,,JUPI0017,63298043
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852854,"Southern+Evergreen",1,,MARS0028,63282035
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852855,"Downtown Tempe/ASU",0,,MARS0017,63288037
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852856,"McClintock High School",1,,JUPI0018,63292040
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852857,"Southern+Evergreen",1,,MARS0028,63282046
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852858,"Downtown Tempe/ASU",0,,MARS0017,63288048
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852859,"McClintock High School",1,,JUPI0018,63292051
JUPI,Circ_Saturday_1_2507-VMTM_0000010,22852860,"Downtown Tempe/ASU",0,,JUPI0017,63298054
MARS,Circ_Saturday_1_2507-VMTM_0000010,22852861,"Southern+Evergreen",1,,MARS0028,63282057
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852862,"Downtown Tempe/ASU",1,,MERC0012,63254001
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852863,"Escalante Center",0,,MERC0016,63256003
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852864,"Downtown Tempe/ASU",1,,MERC0012,63254006
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852865,"Escalante Center",0,,MERC0016,63256008
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852866,"Downtown Tempe/ASU",1,,MERC0012,63254011
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852867,"Escalante Center",0,,MERC0016,63256013
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852868,"Downtown Tempe/ASU",1,,MERC0012,63254016
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852869,"Escalante Center",0,,MERC0016,63256018
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852870,"Downtown Tempe/ASU",1,,MERC0012,63254021
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852871,"Escalante Center",0,,MERC0016,63256023
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852872,"Downtown Tempe/ASU",1,,MERC0012,63254026
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852873,"Downtown Tempe/ASU",1,,MERC0012,63254036
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852874,"Escalante Center",0,,MERC0016,63256028
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852875,"Downtown Tempe/ASU",1,,MERC0012,63254031
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852876,"Escalante Center",0,,MERC0016,63256033
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852877,"Escalante Center",0,,MERC0016,63256038
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852878,"Downtown Tempe/ASU",1,,MERC0012,63254041
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852879,"Escalante Center",0,,MERC0016,63256043
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852880,"Downtown Tempe/ASU",1,,MERC0012,63254046
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852881,"Escalante Center",0,,MERC0016,63256048
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852882,"Downtown Tempe/ASU",1,,MERC0012,63254051
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852883,"Escalante Center",0,,MERC0016,63256053
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852884,"Downtown Tempe/ASU",1,,MERC0012,63254056
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852885,"Downtown Tempe/ASU",1,,MERC0012,63254009
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852886,"Escalante Center",0,,MERC0016,63256001
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852887,"Downtown Tempe/ASU",1,,MERC0012,63254004
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852888,"Escalante Center",0,,MERC0016,63256006
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852889,"Escalante Center",0,,MERC0016,63256011
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852890,"Escalante Center",0,,MERC0016,63256021
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852891,"Downtown Tempe/ASU",1,,MERC0012,63254014
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852892,"Escalante Center",0,,MERC0016,63256016
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852893,"Downtown Tempe/ASU",1,,MERC0012,63254019
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852894,"Downtown Tempe/ASU",1,,MERC0012,63254024
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852895,"Escalante Center",0,,MERC0016,63256026
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852896,"Downtown Tempe/ASU",1,,MERC0012,63254029
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852897,"Escalante Center",0,,MERC0016,63256031
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852898,"Downtown Tempe/ASU",1,,MERC0012,63254034
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852899,"Escalante Center",0,,MERC0016,63256036
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852900,"Downtown Tempe/ASU",1,,MERC0012,63254039
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852901,"Escalante Center",0,,MERC0016,63256041
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852902,"Downtown Tempe/ASU",1,,MERC0012,63254044
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852903,"Escalante Center",0,,MERC0016,63256046
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852904,"Downtown Tempe/ASU",1,,MERC0012,63254049
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852905,"Escalante Center",0,,MERC0016,63256051
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852906,"Downtown Tempe/ASU",1,,MERC0012,63254054
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852907,"Escalante Center",0,,MERC0016,63256056
MERC,Circ_Saturday_1_2507-VMTM_0000010,22852908,"Downtown Tempe/ASU",1,,MERC0012,63254002
