stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code,equipment,ext_juris,ext_lighting,ext_photo,ext_shelter,jurisdiction
5298,16120,Stapley Dr & 8th Av,SB Stapley Dr & FS 8th Av,33.40030500,-111.80549800,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7282/16309949028_47f6d61882_o.jpg,0,Mesa
3100,16098,Stapley Dr & 8th St,NB Stapley Dr & FS 8th St,33.42998100,-111.80514700,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7400/16471660076_0bdb7958a9_o.jpg,0,Mesa
4794,16112,Stapley Dr & 9th St,SB Stapley Dr & FS 9th St,33.43098000,-111.80540200,,,0,,0,,,Mesa," ",https://farm9.staticflickr.com/8563/15875119274_22de6af036_o.jpg,0,Mesa
9467,16544,Stapley Dr & Baseline Rd,NB Stapley Dr & FS Baseline Rd,33.37942200,-111.80703500,,,0,,0,,,Mesa," ",https://farm9.staticflickr.com/8634/15877508843_0abfea2b84_o.jpg,1,Mesa
3556,16092,Stapley Dr & Broadway Rd,NB Stapley Dr & FS Broadway Rd,33.40824800,-111.80519600,,,0,,0,,,Mesa," ",https://farm9.staticflickr.com/8568/15877538463_7efff05b07_o.jpg,1,Mesa
5299,16118,Stapley Dr & Broadway Rd,SB Stapley Dr & FS Broadway Rd,33.40751800,-111.80546200,,,0,,0,,,Mesa," ",https://farm9.staticflickr.com/8588/16311748167_e65abd620d_o.jpg,1,Mesa
3101,16100,Stapley Dr & Brown Rd,NB Stapley Dr & FS Brown Rd,33.43729200,-111.80514300,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7403/16309956888_7c0fc07d27_o.jpg,0,Mesa
4795,16110,Stapley Dr & Brown Rd,SB Stapley Dr & FS Brown Rd,33.43663100,-111.80541700,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7417/15875096534_dbfe16eafe_o.jpg,0,Mesa
3108,16097,Stapley Dr & Dover St,NB Stapley Dr & NS Dover St,33.42620500,-111.80516600,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7417/16497684345_3e0a4fb12c_o.jpg,0,Mesa
3557,16089,Stapley Dr & Emerald Av,NB Stapley Dr & FS Emerald Av,33.39649300,-111.80529900,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7320/16311408669_f33f741fe2_o.jpg,0,Mesa
5300,16121,Stapley Dr & Emerald Av,SB Stapley Dr & FS Emerald Av,33.39604400,-111.80558300,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7457/16497677255_d8c0bca08f_o.jpg,0,Mesa
3098,16099,Stapley Dr & Fairfield St,NB Stapley Dr & NS Fairfield St,33.43394600,-111.80514900,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7419/16497659065_ea2666be1d_o.jpg,0,Mesa
4796,16111,Stapley Dr & Fairfield St,SB Stapley Dr & FS Fairfield St,33.43380900,-111.80541200,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7362/15875119204_ff93fbcc86_o.jpg,0,Mesa
3102,16101,Stapley Dr & Grandview St,NB Stapley Dr & FS Grandview St,33.44004200,-111.80506600,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7319/15877540013_aef93f456f_o.jpg,0,Mesa
4797,16109,Stapley Dr & Halifax St,SB Stapley Dr & FS Halifax St,33.44108900,-111.80529100,,,0,,0,,,Mesa," ",https://farm9.staticflickr.com/8568/16311405119_cda7288917_o.jpg,0,Mesa
5301,16123,Stapley Dr & Harmony Av,SB Stapley Dr & FS Harmony Av,33.38877800,-111.80570700,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7303/16497677215_bd16d9e1a0_o.jpg,0,Mesa
3558,16087,Stapley Dr & Hilton Av,NB Stapley Dr & FS Hilton Av,33.38953100,-111.80534300,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7598/16947669285_108c480c58_o.jpg,0,Mesa
3103,16086,Stapley Dr & Inverness Av,NB Stapley Dr & FS Inverness Av,33.38266500,-111.80563200,,,0,,0,,,Mesa," ",https://farm9.staticflickr.com/8656/16311755497_e483831500_o.jpg,1,Mesa
3559,16093,Stapley Dr & Jarvis Av,NB Stapley Dr & FS Jarvis Av,33.41052700,-111.80519200,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7421/15877513143_405e62c74a_o.jpg,0,Mesa
5296,16117,Stapley Dr & Jarvis Av,SB Stapley Dr & NS Jarvis Av,33.41086500,-111.80541200,,,0,,0,,,Mesa," ",https://farm9.staticflickr.com/8566/16497677355_d3beed5f63_o.jpg,0,Mesa
3104,16103,Stapley Dr & Jensen St,NB Stapley Dr & FS Jensen St,33.44845400,-111.80482000,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7365/16311755477_f3c2510f79_o.jpg,1,Mesa
4798,16107,Stapley Dr & Jensen St,SB Stapley Dr & FS Jensen St,33.44770900,-111.80511800,,,0,,0,,,Mesa," ",https://farm9.staticflickr.com/8608/16471658416_ca1de5b5dc_o.jpg,0,Mesa
3105,16094,Stapley Dr & Main St,NB Stapley Dr & FS Main St,33.41547200,-111.80516800,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7453/16310221130_5121290805_o.jpg,0,Mesa
5303,16116,Stapley Dr & Main St,SB Stapley Dr & FS Main St,33.41475700,-111.80543600,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7287/15875116814_b2aa09b5d3_o.jpg,0,Mesa
3106,16102,Stapley Dr & McLellan Rd,NB Stapley Dr & FS McLellan Rd,33.44452800,-111.80493700,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7386/16311384639_158aebb689_o.jpg,0,Mesa
4791,16108,Stapley Dr & McLellan Rd,SB Stapley Dr & FS McLellan Rd,33.44412800,-111.80522000,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7311/16495941071_a540bfff26_o.jpg,0,Mesa
3560,16088,Stapley Dr & Southern Av,NB Stapley Dr & FS Southern Av,33.39376800,-111.80529900,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7315/16471684456_7f78824665_o.jpg,0,Mesa
5304,16122,Stapley Dr & Southern Av,SB Stapley Dr & FS Southern Av,33.39301400,-111.80559400,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7450/15877532433_b84d6ed6d5_o.jpg,0,Mesa
3107,16096,Stapley Dr & University Dr,NB Stapley Dr & FS University Dr,33.42281800,-111.80505700,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7387/16496652132_b9110c0c9a_o.jpg,0,Mesa
4799,16114,Stapley Dr & University Dr,SB Stapley Dr & FS University Dr,33.42213600,-111.80541400,,,0,,0,,,Mesa," ",https://farm8.staticflickr.com/7444/16471658406_589de2ccd2_o.jpg,1,Mesa
8328,18717,Stapley Dr/Main St,FS Stapley Dr/EB Main St,33.41522500,-111.80309900,,,0,place_LRMAST,0,1,,,,,,Mesa
8329,18717,Stapley Dr/Main St,NS Stapley Dr/WB Main St,33.41522500,-111.80309900,,,0,place_LRMAST,0,2,,,,,,Mesa
40341,50156,Sunnyslope Manor (Flag Zone),Sunnyslope Manor (Flag Zone),33.56288900,-112.07147800,,,0,,0,,0,,,,,Phoenix
10142,10765,Sunnyslope TC,Sunnyslope TC (Bay 1 north side),33.56712300,-112.06936300,,,0,place_SUCE,0,1,,Phoenix,,,,Phoenix
10272,10775,Sunnyslope TC,Sunnyslope TC (Bay 8 south side),33.56702500,-112.06934000,,,0,place_SUCE,0,8,,Phoenix," ",https://farm9.staticflickr.com/8753/16796369567_f53509ff42_o.jpg,0,Phoenix
20,10086,Sunnyslope TC,Sunnyslope TC (Bay 3 north side),33.56712600,-112.06880200,,,0,place_SUCE,0,3,,Phoenix,,,,Phoenix
3,10041,Sunnyslope TC,Sunnyslope TC (Bay 5 south side),33.56702400,-112.06869200,,,0,place_SUCE,0,5,,Phoenix,,,,Phoenix
4,10069,Sunnyslope TC,Sunnyslope TC (Bay 6 south side),33.56701900,-112.06891200,,,0,place_SUCE,0,6,,Phoenix," "," ",0,Phoenix
6243,10698,Sunnyslope TC,Sunnyslope TC (Bay 7 south side),33.56702300,-112.06917900,,,0,place_SUCE,0,7,,Phoenix," "," ",0,Phoenix
9,10080,Sunnyslope TC,Sunnyslope TC (Bay 4 north side),33.56712300,-112.06858500,,,0,place_SUCE,0,4,,Phoenix,,,,Phoenix
983,10119,Sunnyslope TC,Sunnyslope TC (Bay 2 north side),33.56712700,-112.06907800,,,0,place_SUCE,0,2,,Phoenix," "," ",0,Phoenix
9572,16982,Superstition Springs PNR,Superstition Springs PNR (Bay 7 west side),33.38724300,-111.69018900,,,0,place_SSPR,0,7,,Mesa,Wired,https://farm8.staticflickr.com/7628/16921664556_33f45e119b_o.jpg,1,Mesa
30459,17520,Superstition Springs TC,Superstition Springs TC (Bay 2 north side),33.38767300,-111.68955300,,,0,place_SPMA,0,2,,Mesa,,,,Mesa
30460,17521,Superstition Springs TC,Superstition Springs TC (Bay 3 north side),33.38767300,-111.68927100,,,0,place_SPMA,0,3,,Mesa,,,,Mesa
30461,17522,Superstition Springs TC,Superstition Springs TC (Bay 4 north side),33.38767300,-111.68899200,,,0,place_SPMA,0,4,,Mesa,,,,Mesa
30462,17523,Superstition Springs TC,Superstition Springs TC (Bay 5 north side),33.38767500,-111.68868400,,,0,place_SPMA,0,5,,Mesa,,,,Mesa
8833,12581,Superstition Springs TC,Superstition Springs TC (Bay 1 south side),33.38724800,-111.68966600,,,0,place_SPMA,0,1,,Mesa,Wired,https://farm8.staticflickr.com/7383/15875106054_ca833a4a33_o.jpg,5,Mesa
8859,18388,Surprise PNR,Surprise PNR (east side),33.63808100,-112.34621400,,,0,place_SUPR,0,,,Surprise,Wired,https://farm8.staticflickr.com/7655/16991460952_0ebff11de6_o.jpg,3,Surprise
6985,11726,Sweetwater Av & 29th Av,WB Sweetwater Av & FS 29th Av,33.60369800,-112.12193100,,,0,,0,,,Phoenix," "," ",0,Phoenix
1662,11804,Sweetwater Av & 30th Dr,EB Sweetwater Av & FS 30th Dr,33.60354500,-112.12327300,,,0,,0,,,Phoenix," "," ",0,Phoenix
40304,50164,Sycamore & 8th Av (Flag Zone),SB Sycamore & FS 8th Av (Flag Zone),33.40054800,-111.86986300,,,0,,0,,0,Mesa,,,,Mesa
40313,50307,Sycamore & 8th Av (Flag Zone),NB Sycamore & NS 8th Av (Flag Zone),33.40062900,-111.86971800,,,0,,0,,0,Mesa,,,,Mesa
40305,50169,Sycamore & Emelita Av (Flag Zone),SB Sycamore & NS Emelita Av (Flag Zone),33.39874300,-111.86988400,,,0,,0,,0,Mesa,,,,Mesa
9023,10028,Sycamore/Main St,NS Sycamore/EB Main St,33.41485500,-111.87090700,,,0,place_MALO,0,1,,,,,,Mesa
9050,10028,Sycamore/Main St,FS Sycamore/WB Main St,33.41485500,-111.87090700,,,0,place_MALO,0,2,,,,,,Mesa
30452,17516,Sycamore/Main St TC,Sycamore/Main St TC (Bay 5 east side),33.41572400,-111.87030000,,,0,place_SYMA,0,5,,Mesa,Wired,https://farm8.staticflickr.com/7446/16309937618_f1bb1d0170_o.jpg,5,Mesa
30455,17996,Sycamore/Main St TC,Sycamore/Main St TC (Bay 3 west side),33.41590300,-111.87044400,,,0,place_SYMA,0,3,,Mesa,,,,Mesa
30456,17518,Sycamore/Main St TC,Sycamore/Main St TC (Bay 2 west side),33.41572500,-111.87040400,,,0,place_SYMA,0,2,,Mesa,Wired,https://farm8.staticflickr.com/7446/16309937618_f1bb1d0170_o.jpg,5,Mesa
30457,17519,Sycamore/Main St TC,Sycamore/Main St TC (Bay 1 west side),33.41554300,-111.87036500,,,0,place_SYMA,0,1,,Mesa,,,,Mesa
8758,12078,Sycamore/Main St TC,Sycamore/Main St TC (Bay 4 east side),33.41590500,-111.87030100,,,0,place_SYMA,0,4,,Mesa,Wired,https://farm8.staticflickr.com/7446/16309937618_f1bb1d0170_o.jpg,5,Mesa
3110,12999,Tatum Bl & Acoma Dr,NB Tatum Bl & FS Acoma Dr,33.61917000,-111.97767600,,,0,,0,,,Phoenix," "," ",0,Phoenix
4808,13024,Tatum Bl & Acoma Dr,SB Tatum Bl & FS Acoma Dr,33.61812400,-111.97802400,,,0,,0,,,Phoenix," "," ",0,Phoenix
3111,13004,Tatum Bl & Aire Libre Av,NB Tatum Bl & FS Aire Libre Av,33.63697100,-111.97759900,,,0,,0,,,Phoenix," "," ",0,Phoenix
3112,12423,Tatum Bl & Andora Dr,NB Tatum Bl & FS Andora Dr,33.60768300,-111.97771500,,,0,,0,,,Phoenix," "," ",0,Phoenix
4801,12473,Tatum Bl & Andora Dr,SB Tatum Bl & FS Andora Dr,33.60662200,-111.97805200,,,0,,0,,,Phoenix," "," ",0,Phoenix
3113,13006,Tatum Bl & Angela Dr,NB Tatum Bl & FS Angela Dr,33.64389400,-111.97720700,,,0,,0,,,Phoenix," "," ",0,Phoenix
4802,13017,Tatum Bl & Angela Dr,SB Tatum Bl & FS Angela Dr,33.64310600,-111.97755600,,,0,,0,,,Phoenix," "," ",0,Phoenix
3114,13005,Tatum Bl & Bell Rd,NB Tatum Bl & FS Bell Rd,33.64101600,-111.97725600,,,0,,0,,,Phoenix," "," ",0,Phoenix
4809,13018,Tatum Bl & Bell Rd,SB Tatum Bl & FS Bell Rd,33.64014600,-111.97789600,,,0,,0,,,Phoenix," "," ",0,Phoenix
3115,12994,Tatum Bl & Berneil Rd,NB Tatum Bl & FS Berneil Rd,33.57221500,-111.97766900,,,0,,0,,,Phoenix," "," ",0,Paradise Valley
3116,12420,Tatum Bl & Cactus Rd,NB Tatum Bl & FS Cactus Rd,33.59926700,-111.97994900,,,0,,0,,,Phoenix," "," ",0,Phoenix
4810,18066,Tatum Bl & Cactus Rd,SB Tatum Bl & FS Cactus Rd,33.59809100,-111.98092500,,,0,,0,,,Phoenix," "," ",0,Phoenix
3117,12418,Tatum Bl & Cholla St,NB Tatum Bl & FS Cholla St,33.59180400,-111.97818200,,,0,,0,,,Phoenix," "," ",0,Phoenix
4811,12476,Tatum Bl & Cholla St,SB Tatum Bl & FS Cholla St,33.58936100,-111.97805900,,,0,,0,,,Phoenix," "," ",0,Phoenix
7836,13012,Tatum Bl & Deer Valley Rd,SB Tatum Bl & FS Deer Valley Rd,33.67989700,-111.97750000,,,0,,0,,,Phoenix," "," ",0,Phoenix
3135,13008,Tatum Bl & Desert Cactus St,NB Tatum Bl & FS Desert Cactus St,33.65193700,-111.97718700,,,0,,0,,,Phoenix," "," ",0,Phoenix
4826,13015,Tatum Bl & Desert Cactus St,SB Tatum Bl & FS Desert Cactus St,33.65123300,-111.97759000,,,0,,0,,,Phoenix," "," ",0,Phoenix
3119,12417,Tatum Bl & Desert Cove Av,NB Tatum Bl & FS Desert Cove Av,33.58666300,-111.97771200,,,0,,0,,,Phoenix," "," ",0,Phoenix
4813,12477,Tatum Bl & Desert Cove Av,SB Tatum Bl & FS Desert Cove Av,33.58597300,-111.97806100,,,0,,0,,,Phoenix," "," ",0,Phoenix
3120,12993,Tatum Bl & Doubletree Ranch Rd,NB Tatum Bl & FS Doubletree Ranch Rd,33.56865800,-111.97761600,,,0,,0,,,Phoenix," "," ",0,Paradise Valley
4803,13030,Tatum Bl & Doubletree Ranch Rd,SB Tatum Bl & FS Doubletree Ranch Rd,33.56790000,-111.97784900,,,0,,0,,,Phoenix," "," ",0,Phoenix
4814,13029,Tatum Bl & Fanfol Dr,SB Tatum Bl & FS Fanfol Dr,33.57138600,-111.97788500,,,0,,0,,,Phoenix," "," ",0,Phoenix
3121,12996,Tatum Bl & Gold Dust Av,NB Tatum Bl & FS Gold Dust Av,33.57939000,-111.97769100,,,0,,0,,,Phoenix," "," ",0,Paradise Valley
4815,13027,Tatum Bl & Gold Dust Av,SB Tatum Bl & FS Gold Dust Av,33.57875800,-111.97797200,,,0,,0,,,Phoenix," "," ",0,Paradise Valley
3122,13001,Tatum Bl & Greenway Rd,NB Tatum Bl & FS Greenway Rd,33.62665000,-111.97759800,,,0,,0,,,Phoenix," "," ",0,Phoenix
4816,13022,Tatum Bl & Greenway Rd,SB Tatum Bl & FS Greenway Rd,33.62560600,-111.97801800,,,0,,0,,,Phoenix," "," ",0,Phoenix
3123,13007,Tatum Bl & Grovers Av,NB Tatum Bl & FS Grovers Av,33.64830900,-111.97718200,,,0,,0,,,Phoenix," "," ",0,Phoenix
4817,13016,Tatum Bl & Grovers Av,SB Tatum Bl & FS Grovers Av,33.64754900,-111.97756100,,,0,,0,,,Phoenix," "," ",0,Phoenix
3124,12998,Tatum Bl & Hearn Rd,NB Tatum Bl & FS Hearn Rd,33.61549300,-111.97770000,,,0,,0,,,Phoenix," "," ",0,Phoenix
3125,13000,Tatum Bl & Hillery Dr,NB Tatum Bl & FS Hillery Dr,33.62223500,-111.97765900,,,0,,0,,,Phoenix," "," ",0,Phoenix
3126,13002,Tatum Bl & Kathleen Rd,NB Tatum Bl & FS Kathleen Rd,33.63060700,-111.97763100,,,0,,0,,,Phoenix," "," ",0,Phoenix
4805,13021,Tatum Bl & Kathleen Rd,SB Tatum Bl & FS Kathleen Rd,33.63004300,-111.97796600,,,0,,0,,,Phoenix," "," ",0,Phoenix
4819,13019,Tatum Bl & Kings Av,SB Tatum Bl & FS Kings Av,33.63629200,-111.97794800,,,0,,0,,,Phoenix," "," ",0,Phoenix
20066,17536,Tatum Bl & Larkspur Dr,NB Tatum Bl & FS Larkspur Dr,33.60142900,-111.97893600,,,0,,0,,,Phoenix,,,,Phoenix
20067,17537,Tatum Bl & Larkspur Dr,SB Tatum Bl & FS Larkspur Dr,33.60159000,-111.97928800,,,0,,0,,,Phoenix,,,,Phoenix
3127,12990,Tatum Bl & Lincoln Dr,NB Tatum Bl & FS Lincoln Dr,33.53145800,-111.97544800,,,0,,0,,,Paradise Valley,Wired," ",1,Paradise Valley
4820,13034,Tatum Bl & Lincoln Dr,SB Tatum Bl & FS Lincoln Dr,33.53041000,-111.97577300,,,0,,0,,,Paradise Valley,Wired," ",1,Paradise Valley
3128,13009,Tatum Bl & Mayo Bl,NB Tatum Bl & FS Mayo Bl,33.66909500,-111.97725800,,,0,,0,,,Phoenix," "," ",0,Phoenix
4806,12451,Tatum Bl & Mayo Bl,SB Tatum Bl & FS Mayo Bl,33.66810500,-111.97763400,,,0,,0,,,Phoenix," "," ",0,Phoenix
4821,13031,Tatum Bl & Mockingbird Ln,SB Tatum Bl & FS Mockingbird Ln,33.56139100,-111.97737000,,,0,,0,,,Paradise Valley," "," ",0,Phoenix
9280,17490,Tatum Bl & Mockingbird Ln,NB Tatum Bl & FS Mockingbird Ln,33.55747500,-111.97499300,,,0,,0,,,Paradise Valley,Wired," ",1,Paradise Valley
3129,12995,Tatum Bl & Mountain View Rd,NB Tatum Bl & FS Mountain View Rd,33.57586600,-111.97769600,,,0,,0,,,Phoenix," "," ",0,Paradise Valley
4822,13028,Tatum Bl & Mountain View Rd,SB Tatum Bl & FS Mountain View Rd,33.57508500,-111.97792800,,,0,,0,,,Phoenix," "," ",0,Phoenix
4804,13023,Tatum Bl & Nisbet Rd,SB Tatum Bl & FS Nisbet Rd,33.62220000,-111.97799700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3130,13003,Tatum Bl & Paradise Ln,NB Tatum Bl & FS Paradise Ln,33.63370400,-111.97757500,,,0,,0,,,Phoenix," "," ",0,Phoenix
4823,13020,Tatum Bl & Paradise Ln,SB Tatum Bl & FS Paradise Ln,33.63292600,-111.97797700,,,0,,0,,,Phoenix," "," ",0,Phoenix
3131,12422,Tatum Bl & Paradise Village Pkwy N,NB Tatum Bl & FS Paradise Village Pkwy N,33.60542300,-111.97771400,,,0,,0,,,Phoenix," "," ",0,Phoenix
3132,12419,Tatum Bl & Paradise Village Pkwy S,NB Tatum Bl & FS Paradise Village Pkwy S,33.59625400,-111.98086100,,,0,,0,,,Phoenix," "," ",0,Phoenix
4824,12475,Tatum Bl & Paradise Village Pkwy S,SB Tatum Bl & FS Paradise Village Pkwy S,33.59512200,-111.98097500,,,0,,0,,,Phoenix," "," ",0,Phoenix
3133,12991,Tatum Bl & Quartz Mountain Rd,NB Tatum Bl & FS Quartz Mountain Rd,33.54041000,-111.97551500,,,0,,0,,,Paradise Valley,Wired," ",1,Paradise Valley
4825,13033,Tatum Bl & Quartz Mountain Rd,SB Tatum Bl & FS Quartz Mountain Rd,33.53960700,-111.97576100,,,0,,0,,,Paradise Valley,Wired," ",1,Paradise Valley
4818,13025,Tatum Bl & Redfield Rd,SB Tatum Bl & FS Redfield Rd,33.61450300,-111.97805300,,,0,,0,,,Phoenix," "," ",0,Phoenix
4807,13032,Tatum Bl & Roadrunner Pl,SB Tatum Bl & FS Roadrunner Pl,33.54931500,-111.97576700,,,0,,0,,,Paradise Valley,Wired," ",1,Paradise Valley
3134,12992,Tatum Bl & Roadrunner Rd,NB Tatum Bl & FS Roadrunner Rd,33.55015400,-111.97552200,,,0,,0,,,Paradise Valley,Wired," ",1,Paradise Valley
3139,13010,Tatum Bl & Rose Garden Ln,NB Tatum Bl & FS Rose Garden Ln,33.67732900,-111.97717000,,,0,,0,,,Phoenix," "," ",0,Phoenix
7837,13013,Tatum Bl & Rose Garden Ln,SB Tatum Bl & FS Rose Garden Ln,33.67625900,-111.97759400,,,0,,0,,,Phoenix," "," ",0,Phoenix
3137,12416,Tatum Bl & Shea Bl,NB Tatum Bl & FS Shea Bl,33.58317200,-111.97767700,,,0,,0,,,Phoenix," "," ",0,Phoenix
4827,18067,Tatum Bl & Shea Bl,SB Tatum Bl & FS Shea Bl,33.58178200,-111.97809900,,,0,,0,,,Phoenix," "," ",0,Phoenix
3138,12997,Tatum Bl & Thunderbird Rd,NB Tatum Bl & FS Thunderbird Rd,33.61191200,-111.97772500,,,0,,0,,,Phoenix," "," ",0,Phoenix
4828,12472,Tatum Bl & Thunderbird Rd,SB Tatum Bl & FS Thunderbird Rd,33.61091300,-111.97805800,,,0,,0,,,Phoenix," "," ",0,Phoenix
3109,12444,Tatum Bl & Union Hills Dr,NB Tatum Bl & FS Union Hills Dr,33.65564300,-111.97722100,,,0,,0,,,Phoenix," "," ",0,Phoenix
4830,13014,Tatum Bl & Union Hills Dr,SB Tatum Bl & FS Union Hills Dr,33.65481100,-111.97766200,,,0,,0,,,Phoenix," "," ",0,Phoenix
9767,18840,Tempe Beach Park/Rio Salado,AT Tempe Beach Park/WB Rio Slado,33.42945200,-111.94199700,,,0,,0,,,,,,,Tempe
40251,50250,Tempe Dr & Harold St (Flag Zone),EB Tempe Dr & FS Harold St (Flag Zone),33.44218000,-111.92193700,,,0,,0,,0,,,,,Tempe
40253,50252,Tempe Dr & Miller Rd (Flag Zone),WB Tempe Dr & FS Miller Rd (Flag Zone),33.44230600,-111.91858000,,,0,,0,,0,,,,,Tempe
9733,17260,Tempe Library,Tempe Library,33.39075900,-111.92798100,,,0,place_TELI,0,,,Tempe," ",https://farm9.staticflickr.com/8719/16947616235_6a60e9d43f_o.jpg,1,Tempe
30577,14164,Tempe Marketplace,Tempe Marketplace (Bay 2 north),33.43125600,-111.90463400,,,0,place_TEMP,0,N,,,,,,Tempe
9564,14167,Tempe Marketplace,Tempe Marketplace (Bay 1 south),33.43087600,-111.90462600,,,0,place_TEMP,0,S,,Tempe,Wired,https://farm9.staticflickr.com/8696/16740264127_acd8166ebe_o.jpg,1,Tempe
30369,11706,Tempe TC,Tempe TC (Bay 6 middle),33.42571900,-111.93631700,,,0,place_TETC,0,6,,Tempe,Wired," ",1,Tempe
30370,11760,Tempe TC,Tempe TC (Bay 7 middle),33.42571000,-111.93606300,,,0,place_TETC,0,7,,Tempe,Wired," ",1,Tempe
30371,11765,Tempe TC,Tempe TC (Bay 8 middle),33.42571400,-111.93579800,,,0,place_TETC,0,8,,Tempe,Wired," ",1,Tempe
30372,11766,Tempe TC,Tempe TC (Bay 9 middle),33.42568000,-111.93556100,,,0,place_TETC,0,9,,Tempe,Wired," ",1,Tempe
30373,11767,Tempe TC,Tempe TC (Bay 4 street side),33.42562900,-111.93628400,,,0,place_TETC,0,4,,Tempe,Wired," ",1,Tempe
30374,11771,Tempe TC,Tempe TC (Bay 3 street side),33.42562800,-111.93608200,,,0,place_TETC,0,3,,Tempe,Wired," ",1,Tempe
30375,11773,Tempe TC,Tempe TC (Bay 2 street side),33.42562900,-111.93589000,,,0,place_TETC,0,2,,Tempe,Wired," ",1,Tempe
30376,11778,Tempe TC,Tempe TC (Bay 1 street side),33.42562500,-111.93570000,,,0,place_TETC,0,1,,Tempe,Wired," ",1,Tempe
8756,17263,Tempe TC,Tempe TC (Bay 11 rail side),33.42591700,-111.93588100,,,0,place_TETC,0,11,,Tempe,,,,Tempe
8757,14163,Tempe TC,Tempe TC (Bay 12 rail side),33.42591400,-111.93612300,,,0,place_TETC,0,12,,Tempe,,,,Tempe
8765,12506,Tempe TC,Tempe TC (Bay 13 rail side),33.42588500,-111.93642500,,,0,place_TETC,0,13,,Tempe,Wired," ",1,Tempe
SKTR3,30003,Terminal 3 Station,Terminal 3 Station,33.43473300,-112.00998200,,,0,,0,,,,,,,Phoenix
SKTR4,30004,Terminal 4 Station,Terminal 4 Station,33.43473000,-111.99802800,,,0,,0,,,,,,,Phoenix
40206,50205,Terrace Rd & Apache Bl (Flag Zone),SB Terrace Rd & FS Apache Bl (Flag Zone),33.41423200,-111.92050300,,,0,,0,,0,,,,,Tempe
40226,50225,Terrace Rd & Apache Bl (Flag Zone),NB Terrace Rd & FS Apache Bl (Flag Zone),33.41522900,-111.92056400,,,0,,0,,0,,,,,Tempe
40205,50204,Terrace Rd & Lemon St (Flag Zone),SB Terrace Rd & FS Lemon St (Flag Zone),33.41633000,-111.92211800,,,0,,0,,0,,,,,Tempe
40227,50226,Terrace Rd & Lemon St (Flag Zone),NB Terrace Rd & FS Lemon St (Flag Zone),33.41693700,-111.92245800,,,0,,0,,0,,,,,Tempe
40182,50181,Terrace Rd & Rural Rd (Flag Zone),SB Terrace Rd & FS Rural Rd (Flag Zone),33.41944900,-111.92565300,,,0,,0,,0,,,,,Tempe
40225,50224,Terrace Rd & Spence Av (Flag Zone),NB Terrace Rd & FS Spence Av (Flag Zone),33.41306000,-111.92038500,,,0,,0,,0,,,,,Tempe
6670,18903,Thelda Williams TC,Thelda Williams TC (Bay 1),33.57502600,-112.11890600,,,0,place_TWTC,0,1,,,,,,Phoenix
6671,18904,Thelda Williams TC,Thelda Williams TC (Bay 2),33.57503000,-112.11920200,,,0,place_TWTC,0,2,,,,,,Phoenix
6672,18905,Thelda Williams TC,Thelda Williams TC (Bay 3),33.57503200,-112.11949600,,,0,place_TWTC,0,3,,,,,,Phoenix
6673,18906,Thelda Williams TC,Thelda Williams TC (Bay 4),33.57504700,-112.11980200,,,0,place_TWTC,0,4,,,,,,Phoenix
6674,18907,Thelda Williams TC,Thelda Williams TC (Bay 5),33.57519300,-112.11967200,,,0,place_TWTC,0,5,,,,,,Phoenix
6675,18908,Thelda Williams TC,Thelda Williams TC (Bay 6),33.57518700,-112.11934700,,,0,place_TWTC,0,6,,,,,,Phoenix
6676,18909,Thelda Williams TC,Thelda Williams TC (Bay 7),33.57517800,-112.11904600,,,0,place_TWTC,0,7,,,,,,Phoenix
6677,18910,Thelda Williams TC,Thelda Williams TC (Bay 8),33.57516300,-112.11874900,,,0,place_TWTC,0,8,,,,,,Phoenix
9525,18841,Third St/Ash,FS Third St/SB Ash,33.42740200,-111.94301900,,,0,,0,,,,,,,Tempe
9734,18839,Third St/Mill,FS Third St/NB Mill,33.42793600,-111.93992800,,,0,,0,,,,,,,Tempe
