route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,short_trip_no
0,Local_Weekday_10_2604-PHNS_1111100,23868455,Dunlap+3rd St,0,,00050,0,0,10167631
0,Local_Weekday_10_2604-PHNS_1111100,23868453,Dunlap+3rd St,0,,00046,0,0,10167629
0,Local_Weekday_10_2604-PHNS_1111100,23867742,Dunlap+3rd St,0,,00046,0,0,90681
0,Local_Weekday_10_2604-PHNS_1111100,23866810,Dunlap+3rd St,0,,00046,0,0,2790
0,Local_Saturday_10_2604-PHNS_0000010,23873216,Dunlap+3rd St,0,,00059,0,0,10167643
0,Local_Sunday_10_2604-PHNS_0000001,23877252,Dunlap+3rd St,0,,00059,0,0,86421
0,Local_Saturday_10_2604-PHNS_0000010,23873111,Dunlap+3rd St,0,,00046,0,0,5805
0,Local_Sunday_10_2604-PHNS_0000001,23877148,Dunlap+3rd St,0,,00046,0,0,86311
0,Local_Weekday_10_2604-PHNS_1111100,23866811,Dunlap+3rd St,0,,00046,0,0,2791
0,Local_Saturday_10_2604-PHNS_0000010,23873110,Dunlap+3rd St,0,,00046,0,0,5806
0,Local_Sunday_10_2604-PHNS_0000001,23877149,Dunlap+3rd St,0,,00046,0,0,86312
0,Local_Weekday_10_2604-PHNS_1111100,23866815,Dunlap+3rd St,0,,00046,0,0,2792
0,Local_Saturday_10_2604-PHNS_0000010,23872842,Dunlap+3rd St,0,,00046,0,0,5656
0,Local_Sunday_10_2604-PHNS_0000001,23876762,Dunlap+3rd St,0,,00046,0,0,7977
0,Local_Weekday_10_2604-PHNS_1111100,23866813,Dunlap+3rd St,0,,00046,0,0,2794
0,Local_Saturday_10_2604-PHNS_0000010,23871881,Dunlap+3rd St,0,,00046,0,0,5690
0,Local_Sunday_10_2604-PHNS_0000001,23876679,Dunlap+3rd St,0,,00046,0,0,7963
0,Local_Weekday_10_2604-PHNS_1111100,23866816,Dunlap+3rd St,0,,00051,0,0,2793
0,Local_Weekday_10_2604-PHNS_1111100,23866812,Dunlap+3rd St,0,,00046,0,0,2795
0,Local_Saturday_10_2604-PHNS_0000010,23871891,Dunlap+3rd St,0,,00046,0,0,5675
0,Local_Sunday_10_2604-PHNS_0000001,23876683,Dunlap+3rd St,0,,00046,0,0,7981
0,Local_Weekday_10_2604-PHNS_1111100,23866818,Dunlap+3rd St,0,,00051,0,0,2796
0,Local_Weekday_10_2604-PHNS_1111100,23866819,Dunlap+3rd St,0,,00046,0,0,2797
0,Local_Saturday_10_2604-PHNS_0000010,23871882,Dunlap+3rd St,0,,00046,0,0,5689
0,Local_Sunday_10_2604-PHNS_0000001,23876681,Dunlap+3rd St,0,,00046,0,0,7986
0,Local_Weekday_10_2604-PHNS_1111100,23866817,Dunlap+3rd St,0,,00051,0,0,2798
0,Local_Weekday_10_2604-PHNS_1111100,23866821,Dunlap+3rd St,0,,00046,0,0,2799
0,Local_Saturday_10_2604-PHNS_0000010,23871896,Dunlap+3rd St,0,,00046,0,0,5674
0,Local_Sunday_10_2604-PHNS_0000001,23876685,Dunlap+3rd St,0,,00046,0,0,7980
0,Local_Weekday_10_2604-PHNS_1111100,23866822,Dunlap+3rd St,0,,00051,0,0,2800
0,Local_Weekday_10_2604-PHNS_1111100,23868381,Dunlap+3rd St,0,,00046,0,0,10167545
0,Local_Saturday_10_2604-PHNS_0000010,23871883,Dunlap+3rd St,0,,00046,0,0,5688
0,Local_Sunday_10_2604-PHNS_0000001,23876684,Dunlap+3rd St,0,,00046,0,0,7968
0,Local_Weekday_10_2604-PHNS_1111100,23866820,Dunlap+3rd St,0,,00051,0,0,2801
0,Local_Weekday_10_2604-PHNS_1111100,23868382,Dunlap+3rd St,0,,00046,0,0,10167546
0,Local_Saturday_10_2604-PHNS_0000010,23871894,Dunlap+3rd St,0,,00046,0,0,5673
0,Local_Sunday_10_2604-PHNS_0000001,23876689,Dunlap+3rd St,0,,00046,0,0,7956
0,Local_Weekday_10_2604-PHNS_1111100,23866814,Dunlap+3rd St,0,,00051,0,0,2802
0,Local_Weekday_10_2604-PHNS_1111100,23866823,Dunlap+3rd St,0,,00046,0,0,2803
0,Local_Saturday_10_2604-PHNS_0000010,23871880,Dunlap+3rd St,0,,00046,0,0,5687
0,Local_Sunday_10_2604-PHNS_0000001,23876704,Dunlap+3rd St,0,,00046,0,0,7965
0,Local_Weekday_10_2604-PHNS_1111100,23866825,Dunlap+3rd St,0,,00051,0,0,2804
0,Local_Weekday_10_2604-PHNS_1111100,23868380,Dunlap+3rd St,0,,00046,0,0,10167548
0,Local_Saturday_10_2604-PHNS_0000010,23871899,Dunlap+3rd St,0,,00046,0,0,5672
0,Local_Sunday_10_2604-PHNS_0000001,23876705,Dunlap+3rd St,0,,00046,0,0,7959
0,Local_Weekday_10_2604-PHNS_1111100,23866827,Dunlap+3rd St,0,,00051,0,0,2805
0,Local_Weekday_10_2604-PHNS_1111100,23866824,Dunlap+3rd St,0,,00046,0,0,2806
0,Local_Saturday_10_2604-PHNS_0000010,23871884,Dunlap+3rd St,0,,00046,0,0,5686
0,Local_Sunday_10_2604-PHNS_0000001,23876707,Dunlap+3rd St,0,,00046,0,0,7957
0,Local_Weekday_10_2604-PHNS_1111100,23868384,Dunlap+3rd St,0,,00051,0,0,10167549
0,Local_Weekday_10_2604-PHNS_1111100,23866828,Dunlap+3rd St,0,,00046,0,0,2807
0,Local_Saturday_10_2604-PHNS_0000010,23871897,Dunlap+3rd St,0,,00046,0,0,5671
0,Local_Sunday_10_2604-PHNS_0000001,23876700,Dunlap+3rd St,0,,00046,0,0,7955
0,Local_Weekday_10_2604-PHNS_1111100,23866826,Dunlap+3rd St,0,,00051,0,0,2808
0,Local_Weekday_10_2604-PHNS_1111100,23866829,Dunlap+3rd St,0,,00046,0,0,2809
0,Local_Saturday_10_2604-PHNS_0000010,23871876,Dunlap+3rd St,0,,00046,0,0,5685
0,Local_Sunday_10_2604-PHNS_0000001,23876708,Dunlap+3rd St,0,,00046,0,0,7978
0,Local_Weekday_10_2604-PHNS_1111100,23866832,Dunlap+3rd St,0,,00051,0,0,2810
0,Local_Weekday_10_2604-PHNS_1111100,23868387,Dunlap+3rd St,0,,00046,0,0,10167552
0,Local_Saturday_10_2604-PHNS_0000010,23871900,Dunlap+3rd St,0,,00046,0,0,5670
0,Local_Sunday_10_2604-PHNS_0000001,23876706,Dunlap+3rd St,0,,00046,0,0,7954
0,Local_Weekday_10_2604-PHNS_1111100,23866833,Dunlap+3rd St,0,,00051,0,0,2811
0,Local_Weekday_10_2604-PHNS_1111100,23866834,Dunlap+3rd St,0,,00046,0,0,2812
0,Local_Saturday_10_2604-PHNS_0000010,23871879,Dunlap+3rd St,0,,00046,0,0,5684
0,Local_Sunday_10_2604-PHNS_0000001,23876710,Dunlap+3rd St,0,,00046,0,0,7971
0,Local_Weekday_10_2604-PHNS_1111100,23868388,Dunlap+3rd St,0,,00051,0,0,10167553
0,Local_Weekday_10_2604-PHNS_1111100,23866830,Dunlap+3rd St,0,,00046,0,0,2813
0,Local_Saturday_10_2604-PHNS_0000010,23871901,Dunlap+3rd St,0,,00046,0,0,5669
0,Local_Sunday_10_2604-PHNS_0000001,23876712,Dunlap+3rd St,0,,00046,0,0,7962
0,Local_Weekday_10_2604-PHNS_1111100,23866831,Dunlap+3rd St,0,,00051,0,0,2814
0,Local_Weekday_10_2604-PHNS_1111100,23866835,Dunlap+3rd St,0,,00046,0,0,2815
0,Local_Saturday_10_2604-PHNS_0000010,23871887,Dunlap+3rd St,0,,00046,0,0,5683
0,Local_Sunday_10_2604-PHNS_0000001,23876717,Dunlap+3rd St,0,,00046,0,0,7960
0,Local_Weekday_10_2604-PHNS_1111100,23866836,Dunlap+3rd St,0,,00051,0,0,2816
0,Local_Weekday_10_2604-PHNS_1111100,23868383,Dunlap+3rd St,0,,00046,0,0,10167556
0,Local_Saturday_10_2604-PHNS_0000010,23871902,Dunlap+3rd St,0,,00046,0,0,5668
0,Local_Sunday_10_2604-PHNS_0000001,23876715,Dunlap+3rd St,0,,00046,0,0,7972
0,Local_Weekday_10_2604-PHNS_1111100,23866839,Dunlap+3rd St,0,,00051,0,0,2817
0,Local_Weekday_10_2604-PHNS_1111100,23866838,Dunlap+3rd St,0,,00046,0,0,2818
0,Local_Saturday_10_2604-PHNS_0000010,23871888,Dunlap+3rd St,0,,00046,0,0,5682
0,Local_Sunday_10_2604-PHNS_0000001,23876720,Dunlap+3rd St,0,,00046,0,0,7961
0,Local_Weekday_10_2604-PHNS_1111100,23866842,Dunlap+3rd St,0,,00051,0,0,2819
0,Local_Weekday_10_2604-PHNS_1111100,23868389,Dunlap+3rd St,0,,00046,0,0,10167558
0,Local_Saturday_10_2604-PHNS_0000010,23871905,Dunlap+3rd St,0,,00046,0,0,5667
0,Local_Sunday_10_2604-PHNS_0000001,23876723,Dunlap+3rd St,0,,00046,0,0,7985
0,Local_Weekday_10_2604-PHNS_1111100,23866844,Dunlap+3rd St,0,,00051,0,0,2820
0,Local_Weekday_10_2604-PHNS_1111100,23866840,Dunlap+3rd St,0,,00046,0,0,2821
0,Local_Saturday_10_2604-PHNS_0000010,23871886,Dunlap+3rd St,0,,00046,0,0,5681
0,Local_Sunday_10_2604-PHNS_0000001,23876719,Dunlap+3rd St,0,,00046,0,0,7967
0,Local_Weekday_10_2604-PHNS_1111100,23866847,Dunlap+3rd St,0,,00051,0,0,2822
0,Local_Weekday_10_2604-PHNS_1111100,23868386,Dunlap+3rd St,0,,00046,0,0,10167560
0,Local_Saturday_10_2604-PHNS_0000010,23871895,Dunlap+3rd St,0,,00046,0,0,5666
0,Local_Sunday_10_2604-PHNS_0000001,23876724,Dunlap+3rd St,0,,00046,0,0,7973
0,Local_Weekday_10_2604-PHNS_1111100,23866837,Dunlap+3rd St,0,,00051,0,0,2823
0,Local_Weekday_10_2604-PHNS_1111100,23866848,Dunlap+3rd St,0,,00046,0,0,2824
0,Local_Saturday_10_2604-PHNS_0000010,23871885,Dunlap+3rd St,0,,00046,0,0,5680
0,Local_Sunday_10_2604-PHNS_0000001,23876729,Dunlap+3rd St,0,,00046,0,0,7979
0,Local_Weekday_10_2604-PHNS_1111100,23866845,Dunlap+3rd St,0,,00051,0,0,2825
0,Local_Weekday_10_2604-PHNS_1111100,23868385,Dunlap+3rd St,0,,00046,0,0,10167562
0,Local_Saturday_10_2604-PHNS_0000010,23871907,Dunlap+3rd St,0,,00046,0,0,5665
0,Local_Sunday_10_2604-PHNS_0000001,23876731,Dunlap+3rd St,0,,00046,0,0,7952
0,Local_Weekday_10_2604-PHNS_1111100,23866841,Dunlap+3rd St,0,,00051,0,0,2826
0,Local_Weekday_10_2604-PHNS_1111100,23866843,Dunlap+3rd St,0,,00046,0,0,2827
0,Local_Saturday_10_2604-PHNS_0000010,23871890,Dunlap+3rd St,0,,00046,0,0,5679
0,Local_Sunday_10_2604-PHNS_0000001,23876732,Dunlap+3rd St,0,,00046,0,0,7983
0,Local_Weekday_10_2604-PHNS_1111100,23866846,Dunlap+3rd St,0,,00051,0,0,2828
0,Local_Weekday_10_2604-PHNS_1111100,23866851,Dunlap+3rd St,0,,00046,0,0,2829
0,Local_Saturday_10_2604-PHNS_0000010,23871908,Dunlap+3rd St,0,,00046,0,0,5664
0,Local_Sunday_10_2604-PHNS_0000001,23876735,Dunlap+3rd St,0,,00046,0,0,7964
0,Local_Weekday_10_2604-PHNS_1111100,23866849,Dunlap+3rd St,0,,00051,0,0,2830
0,Local_Weekday_10_2604-PHNS_1111100,23866850,Dunlap+3rd St,0,,00046,0,0,2831
0,Local_Saturday_10_2604-PHNS_0000010,23871892,Dunlap+3rd St,0,,00046,0,0,5678
0,Local_Sunday_10_2604-PHNS_0000001,23876733,Dunlap+3rd St,0,,00046,0,0,7958
0,Local_Weekday_10_2604-PHNS_1111100,23866855,Dunlap+3rd St,0,,00051,0,0,2756
0,Local_Weekday_10_2604-PHNS_1111100,23866854,Dunlap+3rd St,0,,00046,0,0,2757
0,Local_Saturday_10_2604-PHNS_0000010,23871903,Dunlap+3rd St,0,,00046,0,0,5663
0,Local_Sunday_10_2604-PHNS_0000001,23876737,Dunlap+3rd St,0,,00046,0,0,7984
0,Local_Weekday_10_2604-PHNS_1111100,23868391,Dunlap+3rd St,0,,00051,0,0,10167567
0,Local_Weekday_10_2604-PHNS_1111100,23866857,Dunlap+3rd St,0,,00046,0,0,2758
0,Local_Saturday_10_2604-PHNS_0000010,23871889,Dunlap+3rd St,0,,00046,0,0,5677
0,Local_Sunday_10_2604-PHNS_0000001,23876738,Dunlap+3rd St,0,,00046,0,0,7966
0,Local_Weekday_10_2604-PHNS_1111100,23866853,Dunlap+3rd St,0,,00046,0,0,2759
0,Local_Saturday_10_2604-PHNS_0000010,23871904,Dunlap+3rd St,0,,00046,0,0,5662
0,Local_Sunday_10_2604-PHNS_0000001,23876743,Dunlap+3rd St,0,,00046,0,0,7970
0,Local_Weekday_10_2604-PHNS_1111100,23866852,Dunlap+3rd St,0,,00046,0,0,2760
0,Local_Saturday_10_2604-PHNS_0000010,23871893,Dunlap+3rd St,0,,00046,0,0,5676
0,Local_Sunday_10_2604-PHNS_0000001,23876745,Dunlap+3rd St,0,,00046,0,0,7976
0,Local_Weekday_10_2604-PHNS_1111100,23868390,Dunlap+3rd St,0,,00046,0,0,10167566
0,Local_Saturday_10_2604-PHNS_0000010,23871898,Dunlap+3rd St,0,,00046,0,0,5661
0,Local_Sunday_10_2604-PHNS_0000001,23876751,Dunlap+3rd St,0,,00046,0,0,7975
0,Local_Weekday_10_2604-PHNS_1111100,23866856,Dunlap+3rd St,0,,00046,0,0,2761
0,Local_Saturday_10_2604-PHNS_0000010,23873101,Dunlap+3rd St,0,,00046,0,0,5651
0,Local_Sunday_10_2604-PHNS_0000001,23877144,Dunlap+3rd St,0,,00046,0,0,7951
0,Local_Weekday_10_2604-PHNS_1111100,23866859,Dunlap+3rd St,0,,00046,0,0,2762
0,Local_Saturday_10_2604-PHNS_0000010,23872848,Dunlap+3rd St,0,,00046,0,0,5660
0,Local_Sunday_10_2604-PHNS_0000001,23876749,Dunlap+3rd St,0,,00046,0,0,7982
0,Local_Weekday_10_2604-PHNS_1111100,23866858,Dunlap+3rd St,0,,00044,0,0,2763
0,Local_Saturday_10_2604-PHNS_0000010,23872849,Dunlap+3rd St,0,,00044,0,0,5657
0,Local_Sunday_10_2604-PHNS_0000001,23876750,Dunlap+3rd St,0,,00044,0,0,7969
0,Local_Weekday_10_2604-PHNS_1111100,23867535,Dunlap+3rd St,0,,00044,0,0,2747
0,Local_Saturday_10_2604-PHNS_0000010,23873107,Dunlap+3rd St,0,,00044,0,0,5654
0,Local_Sunday_10_2604-PHNS_0000001,23877137,Dunlap+3rd St,0,,00044,0,0,7950
0,Local_Weekday_10_2604-PHNS_1111100,23867536,Dunlap+3rd St,0,,00044,0,0,2746
0,Local_Weekday_10_2604-PHNS_1111100,23868454,Dobbins+Central,1,,00049,0,0,10167630
0,Local_Weekday_10_2604-PHNS_1111100,23867743,Dobbins+Central,1,,00043,0,0,90682
0,Local_Weekday_10_2604-PHNS_1111100,23867744,Dobbins+Central,1,,00043,0,0,90683
0,Local_Weekday_10_2604-PHNS_1111100,23867534,Dobbins+Central,1,,00043,0,0,2834
0,Local_Saturday_10_2604-PHNS_0000010,23873217,Dobbins+Central,1,,00049,0,0,10167644
0,Local_Sunday_10_2604-PHNS_0000001,23877253,Dobbins+Central,1,,00049,0,0,86422
0,Local_Saturday_10_2604-PHNS_0000010,23873112,Dobbins+Central,1,,00043,0,0,5807
0,Local_Sunday_10_2604-PHNS_0000001,23877146,Dobbins+Central,1,,00043,0,0,86313
0,Local_Weekday_10_2604-PHNS_1111100,23866860,Dobbins+Central,1,,00043,0,0,2844
0,Local_Saturday_10_2604-PHNS_0000010,23873109,Dobbins+Central,1,,00043,0,0,5808
0,Local_Sunday_10_2604-PHNS_0000001,23877147,Dobbins+Central,1,,00043,0,0,86314
0,Local_Weekday_10_2604-PHNS_1111100,23868392,Dobbins+Central,1,,00043,0,0,10167568
0,Local_Saturday_10_2604-PHNS_0000010,23871912,Dobbins+Central,1,,00043,0,0,5734
0,Local_Sunday_10_2604-PHNS_0000001,23875497,Dobbins+Central,1,,00043,0,0,8007
0,Local_Weekday_10_2604-PHNS_1111100,23868427,Baseline+Central,1,,00048,0,0,10167603
0,Local_Weekday_10_2604-PHNS_1111100,23868393,Dobbins+Central,1,,00043,0,0,10167569
0,Local_Saturday_10_2604-PHNS_0000010,23871918,Dobbins+Central,1,,00043,0,0,5719
0,Local_Sunday_10_2604-PHNS_0000001,23875488,Dobbins+Central,1,,00043,0,0,8008
0,Local_Weekday_10_2604-PHNS_1111100,23868428,Baseline+Central,1,,00048,0,0,10167604
0,Local_Weekday_10_2604-PHNS_1111100,23868394,Dobbins+Central,1,,00043,0,0,10167570
0,Local_Saturday_10_2604-PHNS_0000010,23871914,Dobbins+Central,1,,00043,0,0,5733
0,Local_Sunday_10_2604-PHNS_0000001,23875483,Dobbins+Central,1,,00043,0,0,8014
0,Local_Weekday_10_2604-PHNS_1111100,23868429,Baseline+Central,1,,00048,0,0,10167605
0,Local_Weekday_10_2604-PHNS_1111100,23868395,Dobbins+Central,1,,00043,0,0,10167571
0,Local_Saturday_10_2604-PHNS_0000010,23871925,Dobbins+Central,1,,00043,0,0,5718
0,Local_Sunday_10_2604-PHNS_0000001,23875476,Dobbins+Central,1,,00043,0,0,8009
0,Local_Weekday_10_2604-PHNS_1111100,23868430,Baseline+Central,1,,00048,0,0,10167606
0,Local_Weekday_10_2604-PHNS_1111100,23868396,Dobbins+Central,1,,00043,0,0,10167572
0,Local_Saturday_10_2604-PHNS_0000010,23871906,Dobbins+Central,1,,00043,0,0,5732
0,Local_Sunday_10_2604-PHNS_0000001,23875471,Dobbins+Central,1,,00043,0,0,8011
0,Local_Weekday_10_2604-PHNS_1111100,23868431,Baseline+Central,1,,00048,0,0,10167607
0,Local_Weekday_10_2604-PHNS_1111100,23868397,Dobbins+Central,1,,00043,0,0,10167573
0,Local_Sunday_10_2604-PHNS_0000001,23875462,Dobbins+Central,1,,00043,0,0,8015
0,Local_Saturday_10_2604-PHNS_0000010,23871922,Dobbins+Central,1,,00043,0,0,5717
0,Local_Weekday_10_2604-PHNS_1111100,23868432,Baseline+Central,1,,00048,0,0,10167608
0,Local_Weekday_10_2604-PHNS_1111100,23868398,Dobbins+Central,1,,00043,0,0,10167574
0,Local_Sunday_10_2604-PHNS_0000001,23875455,Dobbins+Central,1,,00043,0,0,8012
0,Local_Saturday_10_2604-PHNS_0000010,23871910,Dobbins+Central,1,,00043,0,0,5731
0,Local_Weekday_10_2604-PHNS_1111100,23868433,Baseline+Central,1,,00048,0,0,10167609
0,Local_Weekday_10_2604-PHNS_1111100,23868399,Dobbins+Central,1,,00043,0,0,10167575
0,Local_Sunday_10_2604-PHNS_0000001,23875451,Dobbins+Central,1,,00043,0,0,8013
0,Local_Saturday_10_2604-PHNS_0000010,23871928,Dobbins+Central,1,,00043,0,0,5716
0,Local_Weekday_10_2604-PHNS_1111100,23868434,Baseline+Central,1,,00048,0,0,10167610
0,Local_Weekday_10_2604-PHNS_1111100,23868400,Dobbins+Central,1,,00043,0,0,10167576
0,Local_Saturday_10_2604-PHNS_0000010,23871915,Dobbins+Central,1,,00043,0,0,5730
0,Local_Sunday_10_2604-PHNS_0000001,23875447,Dobbins+Central,1,,00043,0,0,8003
0,Local_Weekday_10_2604-PHNS_1111100,23868435,Baseline+Central,1,,00048,0,0,10167611
0,Local_Weekday_10_2604-PHNS_1111100,23868401,Dobbins+Central,1,,00043,0,0,10167577
0,Local_Saturday_10_2604-PHNS_0000010,23871929,Dobbins+Central,1,,00043,0,0,5715
0,Local_Sunday_10_2604-PHNS_0000001,23875441,Dobbins+Central,1,,00043,0,0,8002
0,Local_Weekday_10_2604-PHNS_1111100,23868436,Baseline+Central,1,,00048,0,0,10167612
0,Local_Weekday_10_2604-PHNS_1111100,23868402,Dobbins+Central,1,,00043,0,0,10167578
0,Local_Saturday_10_2604-PHNS_0000010,23871916,Dobbins+Central,1,,00043,0,0,5729
0,Local_Sunday_10_2604-PHNS_0000001,23875428,Dobbins+Central,1,,00043,0,0,8005
0,Local_Weekday_10_2604-PHNS_1111100,23868437,Baseline+Central,1,,00048,0,0,10167613
0,Local_Weekday_10_2604-PHNS_1111100,23868403,Dobbins+Central,1,,00043,0,0,10167579
0,Local_Saturday_10_2604-PHNS_0000010,23871930,Dobbins+Central,1,,00043,0,0,5714
0,Local_Sunday_10_2604-PHNS_0000001,23875431,Dobbins+Central,1,,00043,0,0,8004
0,Local_Weekday_10_2604-PHNS_1111100,23868438,Baseline+Central,1,,00048,0,0,10167614
0,Local_Weekday_10_2604-PHNS_1111100,23868404,Dobbins+Central,1,,00043,0,0,10167580
0,Local_Saturday_10_2604-PHNS_0000010,23871909,Dobbins+Central,1,,00043,0,0,5728
0,Local_Sunday_10_2604-PHNS_0000001,23875418,Dobbins+Central,1,,00043,0,0,8006
0,Local_Weekday_10_2604-PHNS_1111100,23868439,Baseline+Central,1,,00048,0,0,10167615
0,Local_Weekday_10_2604-PHNS_1111100,23868405,Dobbins+Central,1,,00043,0,0,10167581
0,Local_Saturday_10_2604-PHNS_0000010,23871926,Dobbins+Central,1,,00043,0,0,5713
0,Local_Sunday_10_2604-PHNS_0000001,23875419,Dobbins+Central,1,,00043,0,0,7987
0,Local_Weekday_10_2604-PHNS_1111100,23868440,Baseline+Central,1,,00048,0,0,10167616
0,Local_Weekday_10_2604-PHNS_1111100,23868406,Dobbins+Central,1,,00043,0,0,10167582
0,Local_Saturday_10_2604-PHNS_0000010,23871917,Dobbins+Central,1,,00043,0,0,5727
0,Local_Sunday_10_2604-PHNS_0000001,23875405,Dobbins+Central,1,,00043,0,0,7994
0,Local_Weekday_10_2604-PHNS_1111100,23868441,Baseline+Central,1,,00048,0,0,10167617
0,Local_Weekday_10_2604-PHNS_1111100,23868407,Dobbins+Central,1,,00043,0,0,10167583
0,Local_Saturday_10_2604-PHNS_0000010,23871927,Dobbins+Central,1,,00043,0,0,5712
0,Local_Sunday_10_2604-PHNS_0000001,23875403,Dobbins+Central,1,,00043,0,0,7997
0,Local_Weekday_10_2604-PHNS_1111100,23868442,Baseline+Central,1,,00048,0,0,10167618
0,Local_Weekday_10_2604-PHNS_1111100,23868408,Dobbins+Central,1,,00043,0,0,10167584
0,Local_Saturday_10_2604-PHNS_0000010,23871919,Dobbins+Central,1,,00043,0,0,5726
0,Local_Sunday_10_2604-PHNS_0000001,23875396,Dobbins+Central,1,,00043,0,0,7995
0,Local_Weekday_10_2604-PHNS_1111100,23868443,Baseline+Central,1,,00048,0,0,10167619
0,Local_Weekday_10_2604-PHNS_1111100,23868409,Dobbins+Central,1,,00043,0,0,10167585
0,Local_Saturday_10_2604-PHNS_0000010,23871931,Dobbins+Central,1,,00043,0,0,5711
0,Local_Sunday_10_2604-PHNS_0000001,23875391,Dobbins+Central,1,,00043,0,0,7996
0,Local_Weekday_10_2604-PHNS_1111100,23868444,Baseline+Central,1,,00048,0,0,10167620
0,Local_Weekday_10_2604-PHNS_1111100,23868410,Dobbins+Central,1,,00043,0,0,10167586
0,Local_Saturday_10_2604-PHNS_0000010,23871911,Dobbins+Central,1,,00043,0,0,5725
0,Local_Sunday_10_2604-PHNS_0000001,23875386,Dobbins+Central,1,,00043,0,0,7993
0,Local_Weekday_10_2604-PHNS_1111100,23868445,Baseline+Central,1,,00048,0,0,10167621
0,Local_Weekday_10_2604-PHNS_1111100,23868412,Dobbins+Central,1,,00043,0,0,10167587
0,Local_Saturday_10_2604-PHNS_0000010,23871936,Dobbins+Central,1,,00043,0,0,5710
0,Local_Sunday_10_2604-PHNS_0000001,23875384,Dobbins+Central,1,,00043,0,0,7998
0,Local_Weekday_10_2604-PHNS_1111100,23868446,Baseline+Central,1,,00048,0,0,10167622
0,Local_Weekday_10_2604-PHNS_1111100,23868413,Dobbins+Central,1,,00043,0,0,10167588
0,Local_Saturday_10_2604-PHNS_0000010,23871920,Dobbins+Central,1,,00043,0,0,5724
0,Local_Sunday_10_2604-PHNS_0000001,23875375,Dobbins+Central,1,,00043,0,0,7988
0,Local_Weekday_10_2604-PHNS_1111100,23868447,Baseline+Central,1,,00048,0,0,10167623
0,Local_Weekday_10_2604-PHNS_1111100,23868414,Dobbins+Central,1,,00043,0,0,10167589
0,Local_Saturday_10_2604-PHNS_0000010,23871932,Dobbins+Central,1,,00043,0,0,5709
0,Local_Sunday_10_2604-PHNS_0000001,23875371,Dobbins+Central,1,,00043,0,0,7991
0,Local_Weekday_10_2604-PHNS_1111100,23868448,Baseline+Central,1,,00048,0,0,10167624
0,Local_Weekday_10_2604-PHNS_1111100,23868411,Dobbins+Central,1,,00043,0,0,10167590
0,Local_Saturday_10_2604-PHNS_0000010,23871921,Dobbins+Central,1,,00043,0,0,5723
0,Local_Sunday_10_2604-PHNS_0000001,23875369,Dobbins+Central,1,,00043,0,0,7989
0,Local_Weekday_10_2604-PHNS_1111100,23868449,Baseline+Central,1,,00048,0,0,10167625
0,Local_Weekday_10_2604-PHNS_1111100,23868415,Dobbins+Central,1,,00043,0,0,10167591
0,Local_Saturday_10_2604-PHNS_0000010,23871937,Dobbins+Central,1,,00043,0,0,5708
0,Local_Sunday_10_2604-PHNS_0000001,23875365,Dobbins+Central,1,,00043,0,0,7999
0,Local_Weekday_10_2604-PHNS_1111100,23868450,Baseline+Central,1,,00048,0,0,10167626
0,Local_Weekday_10_2604-PHNS_1111100,23868416,Dobbins+Central,1,,00043,0,0,10167592
0,Local_Saturday_10_2604-PHNS_0000010,23871923,Dobbins+Central,1,,00043,0,0,5722
0,Local_Sunday_10_2604-PHNS_0000001,23875351,Dobbins+Central,1,,00043,0,0,7992
0,Local_Weekday_10_2604-PHNS_1111100,23868451,Baseline+Central,1,,00048,0,0,10167627
0,Local_Weekday_10_2604-PHNS_1111100,23868417,Dobbins+Central,1,,00043,0,0,10167593
0,Local_Saturday_10_2604-PHNS_0000010,23871933,Dobbins+Central,1,,00043,0,0,5707
0,Local_Sunday_10_2604-PHNS_0000001,23875352,Dobbins+Central,1,,00043,0,0,7990
0,Local_Weekday_10_2604-PHNS_1111100,23868452,Baseline+Central,1,,00048,0,0,10167628
0,Local_Weekday_10_2604-PHNS_1111100,23868418,Dobbins+Central,1,,00043,0,0,10167594
0,Local_Saturday_10_2604-PHNS_0000010,23871913,Dobbins+Central,1,,00043,0,0,5721
0,Local_Sunday_10_2604-PHNS_0000001,23875345,Dobbins+Central,1,,00043,0,0,8021
0,Local_Weekday_10_2604-PHNS_1111100,23868419,Dobbins+Central,1,,00043,0,0,10167595
0,Local_Saturday_10_2604-PHNS_0000010,23871938,Dobbins+Central,1,,00043,0,0,5706
0,Local_Sunday_10_2604-PHNS_0000001,23875340,Dobbins+Central,1,,00043,0,0,8016
0,Local_Weekday_10_2604-PHNS_1111100,23868420,Dobbins+Central,1,,00043,0,0,10167596
0,Local_Saturday_10_2604-PHNS_0000010,23871924,Dobbins+Central,1,,00043,0,0,5720
0,Local_Sunday_10_2604-PHNS_0000001,23875331,Dobbins+Central,1,,00043,0,0,8017
0,Local_Weekday_10_2604-PHNS_1111100,23868421,Dobbins+Central,1,,00043,0,0,10167597
0,Local_Saturday_10_2604-PHNS_0000010,23872847,Dobbins+Central,1,,00043,0,0,5700
0,Local_Sunday_10_2604-PHNS_0000001,23875323,Dobbins+Central,1,,00043,0,0,8018
0,Local_Weekday_10_2604-PHNS_1111100,23868422,Dobbins+Central,1,,00043,0,0,10167598
0,Local_Saturday_10_2604-PHNS_0000010,23872844,Dobbins+Central,1,,00043,0,0,5705
